beadpack_128_58-1-Y/processor0	effPorosity= 0.369125 		K_y= 5.91879e-12 m^2 		FF_y= 4.65958 		DarcyVelocity= 2.31203e-05 m/s 		DelP= 1 Pa 		K: 5.91879e-12 m^2 			K=( 0  5.91879e-12  0 ) Pmax-Pmin: 1.07262 Umax= 0.000546587		 effPorosity= V_pore/(L_x*L_y*L_z)= 6.19289e-12/(0.000256*0.000256*0.000256)= 0.369125		 Re=rho*VDarcy*sqrt(K)/mu= 1000*2.31203e-05*sqrt(5.91879e-12 )/0.001)= 5.62483e-05


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
5.57542e-11 220679 220679 2.83305e-05 2.83305e-05 
6.87816e-11 89441 89441 1.41653e-05 1.41653e-05 
8.48531e-11 72500.5 72500.5 1.41653e-05 1.41653e-05 
1.0468e-10 0 0 0 0 
1.29139e-10 47637.7 47637.7 1.41653e-05 1.41653e-05 
1.59314e-10 193075 193075 7.08263e-05 7.08263e-05 
1.96539e-10 125205 125205 5.66611e-05 5.66611e-05 
2.42462e-10 50745.2 50745.2 2.83305e-05 2.83305e-05 
2.99116e-10 102835 102835 7.08263e-05 7.08263e-05 
3.69007e-10 50014.5 50014.5 4.24958e-05 4.24958e-05 
4.55228e-10 27027.7 27027.7 2.83305e-05 2.83305e-05 
5.61597e-10 76680.1 76680.1 9.91569e-05 9.91569e-05 
6.92819e-10 44397.6 44397.6 7.08263e-05 7.08263e-05 
8.54703e-10 43186.2 43186.2 8.49916e-05 8.49916e-05 
1.05441e-09 35006.6 35006.6 8.49916e-05 8.49916e-05 
1.30078e-09 28376.2 28376.2 8.49916e-05 8.49916e-05 
1.60473e-09 7667.23 7667.23 2.83305e-05 2.83305e-05 
1.97968e-09 24860.1 24860.1 0.000113322 0.000113322 
2.44226e-09 10075.8 10075.8 5.66611e-05 5.66611e-05 
3.01291e-09 12251.1 12251.1 8.49916e-05 8.49916e-05 
3.71691e-09 9930.68 9930.68 8.49916e-05 8.49916e-05 
4.58539e-09 16099.5 16099.5 0.000169983 0.000169983 
5.65681e-09 7612.64 7612.64 9.91569e-05 9.91569e-05 
6.97858e-09 7933.86 7933.86 0.000127487 0.000127487 
8.60919e-09 2143.72 2143.72 4.24958e-05 4.24958e-05 
1.06208e-08 5213.08 5213.08 0.000127487 0.000127487 
1.31025e-08 3286.66 3286.66 9.91569e-05 9.91569e-05 
1.6164e-08 1141.78 1141.78 4.24958e-05 4.24958e-05 
1.99408e-08 0 0 0 0 
2.46002e-08 1250.38 1250.38 7.08263e-05 7.08263e-05 
3.03482e-08 608.13 608.13 4.24958e-05 4.24958e-05 
3.74394e-08 1314.53 1314.53 0.000113322 0.000113322 
4.61874e-08 399.582 399.582 4.24958e-05 4.24958e-05 
5.69796e-08 215.933 215.933 2.83305e-05 2.83305e-05 
7.02934e-08 262.552 262.552 4.24958e-05 4.24958e-05 
8.67181e-08 567.531 567.531 0.000113322 0.000113322 
1.06981e-07 575.048 575.048 0.000141653 0.000141653 
1.31978e-07 372.906 372.906 0.000113322 0.000113322 
1.62815e-07 113.354 113.354 4.24958e-05 4.24958e-05 
2.00859e-07 61.256 61.256 2.83305e-05 2.83305e-05 
2.47791e-07 322.75 322.75 0.000184148 0.000184148 
3.0569e-07 140.873 140.873 9.91569e-05 9.91569e-05 
3.77117e-07 146.817 146.817 0.000127487 0.000127487 
4.65234e-07 185.125 185.125 0.000198314 0.000198314 
5.7394e-07 182.218 182.218 0.00024081 0.00024081 
7.08046e-07 130.328 130.328 0.000212479 0.000212479 
8.73488e-07 56.3433 56.3433 0.000113322 0.000113322 
1.07759e-06 68.5075 68.5075 0.000169983 0.000169983 
1.32937e-06 37.0213 37.0213 0.000113322 0.000113322 
1.63999e-06 45.014 45.014 0.000169983 0.000169983 
2.02319e-06 42.5696 42.5696 0.000198314 0.000198314 
2.49593e-06 49.2954 49.2954 0.000283305 0.000283305 
